2025-12-31 10:22:41,755 INFO  ExportHelperExtension.cs: 1136 - Found 22 in grip_L^HT_Panthera-1
2025-12-31 10:22:41,755 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in grip_L^HT_Panthera-1
2025-12-31 10:22:41,755 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from grip_R^HT_Panthera-1
2025-12-31 10:22:41,755 INFO  ExportHelperExtension.cs: 1136 - Found 22 in grip_R^HT_Panthera-1
2025-12-31 10:22:41,755 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in grip_R^HT_Panthera-1
2025-12-31 10:22:41,755 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint1^HT_Panthera-1
2025-12-31 10:22:41,755 INFO  ExportHelperExtension.cs: 1136 - Found 20 in Joint1^HT_Panthera-1
2025-12-31 10:22:41,755 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint1^HT_Panthera-1
2025-12-31 10:22:41,758 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint0^HT_Panthera-1
2025-12-31 10:22:41,788 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Joint0^HT_Panthera-1
2025-12-31 10:22:41,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint0^HT_Panthera-1
2025-12-31 10:22:41,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint3^HT_Panthera-1
2025-12-31 10:22:41,788 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Joint3^HT_Panthera-1
2025-12-31 10:22:41,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint3^HT_Panthera-1
2025-12-31 10:22:41,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint5^HT_Panthera-1
2025-12-31 10:22:41,789 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Joint5^HT_Panthera-1
2025-12-31 10:22:41,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint5^HT_Panthera-1
2025-12-31 10:22:41,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint4^HT_Panthera-1
2025-12-31 10:22:41,789 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Joint4^HT_Panthera-1
2025-12-31 10:22:41,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint4^HT_Panthera-1
2025-12-31 10:22:41,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint2^HT_Panthera-1
2025-12-31 10:22:41,790 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Joint2^HT_Panthera-1
